participant_id,gaming_hours_daily,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,gaming_addiction_score,social_gaming_score,age,gaming_genre_preference
S0484,4.037146732478758,3.8677132034608976,3.223875781948532,2.3770683075926735,3.492982501715452,3.3760030429127994,3.1993991258063468,2.24355329011214,27,Puzzle
S0485,7.595910614856272,3.9976285108229175,2.6683448547286766,2.3873647490701124,4.050417218796212,3.8077647705069007,5.0,1.1076576207236608,24,RPG
S0486,3.3335557064577452,3.5965646690985853,3.3691762416094564,2.518096933092305,2.8544137229966404,3.7860039195977153,5.0,3.2025999354249457,22,Sports
S0487,1.444676582589612,3.772134784409716,3.176429025034506,1.89597937116076,3.2146756836794714,2.4674746493975133,2.1146276786059013,3.653078151750869,27,Puzzle
S0488,0.880119145512692,2.828854267911125,3.701514468773699,1.108121945988891,3.963450839345463,3.314293842750831,1.6680198723631072,3.073564531646983,16,Puzzle
S0489,2.296091605724014,2.12412348914809,2.3603649119364136,2.7712985236865615,3.529323834501845,1.0,1.8285092632803708,2.2678875214788508,21,Puzzle
S0490,8.227064680388333,3.6475355028213907,2.9364778369212403,1.9502682137494598,4.020158921399011,1.4466174250478268,2.235990603790861,4.316433691345108,18,Sports
S0491,3.868081345275708,2.8765459846827968,3.523663204211644,3.701307076218402,4.2415556764432525,2.7210672788373627,1.8773089141936583,3.66518869730507,20,Action
S0492,1.6235407314190993,4.751718913439647,2.2702216276490073,2.852027388389513,4.093918654634464,2.1504536061986816,3.918381284004738,3.4037511297086254,36,Action
S0493,3.6412089361673443,3.9562873353865795,3.316753997196461,1.9156412937767018,4.318405984844106,1.0,3.9604536333726155,3.332950448060226,13,RPG
S0494,1.8680635111579091,3.728383567371912,3.6057197652049426,3.4926635228318395,3.45715950517442,1.390988903655307,1.0,3.8464234557954047,25,Action
S0495,2.5391915097231355,2.9470462232107355,3.846373549839936,3.7235405968604645,2.9326936023187966,3.449110599932032,1.9354176625514063,1.5612268310651358,27,Action
S0496,5.317820364843194,4.046638029324891,3.87613851815572,3.6954521173399795,2.715941649098699,1.8472425455809098,1.1161965312808548,3.527133836759342,25,RPG
S0497,5.685699525800829,3.2701223447838723,4.339617933532878,3.3630382434017396,3.834986087280717,1.8318298796783088,1.6397857785094268,1.3791551985916548,18,Strategy
S0498,4.018272687995895,3.614452237800428,3.339264173924032,1.0,4.283323567293018,3.3010280500231515,3.5993289668866977,1.40118360874438,28,Strategy
S0499,1.758662281696385,1.6079946559446519,2.1220014240564087,2.7736562023347604,3.3891174290893327,3.114566587959664,2.0062914585329885,2.8656234256047117,35,Action
S0500,4.512620730848744,3.664943781875202,1.2072723420178957,3.64763301935155,3.5553085748008924,1.8388631870115208,2.447955370545391,2.4495612406350338,29,Puzzle
S0501,2.860525262632121,4.655654018341403,2.553932867366985,1.6956955075359075,2.9350246584932815,4.184239178615835,1.2041285675900564,3.661509772420296,27,Action
S0502,1.8186870348659157,3.5237400871043145,3.875453843586528,1.9403073136031985,4.467536142000808,2.379112480546828,3.9916345425278053,4.521338515863359,22,RPG
S0503,1.500279070603224,3.474991896566551,2.608978025507218,5.0,4.740434862563763,1.0,1.8458579588086645,2.0799052482592604,26,Strategy
S0504,2.414005432300879,4.292675988551089,2.023599609808221,1.0,4.10971437017322,3.8504846689928445,2.508973602272258,3.681762195286173,13,Action
S0505,3.273283114299632,3.955817756598231,2.8603528555868323,3.1607556290373795,3.5496527107207965,4.015043435262604,1.390567202857685,4.016340826316638,15,Strategy
S0506,2.8679265555388556,3.360777784386659,2.6737317870384776,3.8377282573379525,4.271245921750463,3.9270653192403318,1.0,4.247619264022309,39,RPG
S0507,0.363723521813544,4.060835119252169,4.236948675390589,3.259519684606368,4.390977512122779,1.744289147702403,1.0,1.6501983367217856,15,Puzzle
S0508,2.318209942446525,3.121994525152453,2.956770236293838,4.602613228579042,4.0452186721795735,2.9914266078724934,2.286638699997263,4.352086539672247,28,Puzzle
S0509,11.12123731473956,4.0552827638018805,4.731039653972127,2.4004781500921655,3.857083217594971,4.265010239026374,1.0,3.282131058239748,15,Puzzle
S0510,1.2330243242276129,4.255339223088752,2.226157427446239,2.9772983066491854,3.4198941888670507,1.229625073228901,3.09129219431047,3.412700520140723,24,Sports
S0511,6.262396500270773,2.962882358820274,3.3623785725655333,3.1208690233029093,3.6610565775036537,2.1865712883840973,3.598213235105212,5.0,35,Puzzle
S0512,5.255383225857423,3.0252803502988606,3.0234378326037707,1.1080898842108513,4.568785484153969,1.4777984138995597,2.9610170701576575,3.338131642389994,32,RPG
S0513,3.4805164270566453,3.6913881167498372,2.4394142041059372,2.2059366857864102,4.217558479892854,1.0,2.741717164321874,2.4680835409178004,32,Puzzle
S0514,9.219581423018816,3.6207833135937935,3.238781766401526,2.9327232767457136,3.5014273558688638,3.345703624514399,2.3303630407926472,2.6378643296693993,38,Puzzle
S0515,1.7304742210638289,4.4008690867123645,2.9317238215214894,2.018384280072981,4.16886280756054,4.103012598278694,2.420049570518613,5.0,29,RPG
S0516,3.0112622279915757,2.469720354764532,2.6813287082434822,2.7106471922804793,3.129839941599854,3.4045352500762727,3.485390656582493,2.4245478083498773,50,RPG
S0517,2.879711106308834,1.508933801946259,3.1530139567781332,4.7169744800646765,4.292459872894253,2.442845792011405,1.3506280138160016,2.9676260380222357,35,Puzzle
S0518,5.036275165582319,4.00790038833698,4.0374028781788045,2.9245985709677758,2.6512810938482883,4.164950407380532,1.3511572015740343,3.1870057954797417,18,RPG
S0519,5.712179493913538,1.1388594244902785,3.7345282918286853,3.5627906230957507,3.8788278543166266,5.0,1.0,5.0,40,Strategy
S0520,15.0,3.5786946238980777,3.192813227106431,3.493974156511068,3.652213045179257,1.9291698656576526,2.9986363807046317,2.745140299950898,25,Sports
S0521,2.7206115974721445,2.7684272095173714,2.6913631093668444,3.4996763654651257,5.0,1.1288240894734838,1.7226068238080416,3.1985621862788696,34,Puzzle
S0522,5.740864417649112,2.6283906026068307,3.6610665039824997,2.610533418274191,4.8541077361967435,2.917294504719766,1.4928440710038313,2.079182198725813,27,Puzzle
S0523,9.853196492543495,3.985906601852059,2.8238896294876077,4.109758868963221,3.243998927074224,1.0,1.1944918963719688,3.2346852174062417,46,Strategy
S0524,3.3154941468880543,3.2589198676018105,3.977443541299218,2.661088007040594,3.0757760058625063,1.0,2.686662207633866,3.8423504221529994,21,Action
S0525,3.4285541435580007,2.8002553792006855,3.169664850703913,3.4118062630192143,3.5404278954468755,1.571172017952304,2.5318703663547137,3.022048371769494,23,Action
S0526,9.315425635082606,3.0851610696288883,2.0255591781606066,2.2792574734981716,4.196322549603829,3.4613578903388182,1.9367795665288519,2.36622190832352,23,Strategy
S0527,1.4637145608691282,3.6672816589744763,3.767465826867042,1.854970638600067,4.3190296460774915,3.4921508906834458,1.395128795835478,2.4887778465491603,34,Strategy
S0528,6.222119849368595,2.01977664592966,2.036373410831537,3.068134665134261,3.181278238175029,1.1805882455908567,1.0,4.364381843289038,36,Puzzle
S0529,1.917803095016,4.395147004946398,4.8939511815375445,1.8330618308101942,4.742062173037786,3.604724815011567,4.919348733811473,3.585759970561666,13,RPG
S0530,3.038926811348487,4.743695340981844,4.145004992774742,2.8006664258172003,3.407215036156463,1.04243946443476,3.3081343499266316,4.284943685357393,26,Action
S0531,2.839015618912289,4.0416194227763445,3.8637520857589807,1.95355684328583,2.88010286460644,2.2263261975264994,1.9285340356186316,2.367661839915247,19,Puzzle
S0532,9.616589696042984,3.8886668547278394,2.2756150000299065,3.357791057595203,3.987326383086238,3.024371048856746,1.3385777863565467,3.685444760146437,22,Puzzle
S0533,1.5922187923812752,4.49671894504201,4.5432643466995035,3.9725688805639194,3.683967703102948,1.5209723439494596,4.205682347771056,3.4470737582445357,22,Sports
S0534,0.7412026603899641,3.4055051968950343,3.0443434227467416,1.9427946359529056,2.728235824417912,2.349329284513677,1.4988439083304184,2.36726703430013,20,Action
S0535,2.3366739490744766,3.38572301638313,2.108010964916657,3.578896088396721,2.9213984649973446,3.138746163099886,2.6857210801864904,1.5802093224359917,33,Sports
S0536,1.4900279385131736,5.0,1.752605134060862,3.388240109348958,3.928336497143117,3.055828732232808,4.266659834711612,2.5044624734969148,24,RPG
S0537,3.6937647992236715,3.8628207398389223,4.650161589280764,2.8438653568518215,2.793147479863805,2.2199199414909643,1.8842127819321777,2.0280550147256067,14,Action
S0538,5.530760422673949,4.088962625862474,3.7307416383562213,1.6099287335022572,3.2072387017073383,1.800208477601004,3.3119597550413555,1.8704591281709837,36,RPG
S0539,4.629858132785922,3.2968694687135542,2.608384791499661,1.2066015024339607,4.398134841980919,3.7828879532153303,1.0,1.7965046720733697,22,Puzzle
S0540,1.2906354964383782,4.36624102762,3.8796199746760927,2.833893124751613,3.850033859323255,2.5214366732938607,4.734422730103276,2.2037546912042085,32,Action
S0541,1.1112799777716746,3.8525807854455616,2.9776285000355984,4.363670671620717,4.872984769152085,1.3649960516536774,2.3982977387588793,2.429090255872854,26,Sports
S0542,4.634181381918889,4.34306074159804,2.0255318622072185,3.053684077241737,3.539809658830229,4.4961009066808675,1.0,3.0160833150673123,29,Puzzle
S0543,1.4448379919051886,3.3137403858508017,4.057183052190488,2.3084712821716598,3.3897224993614725,1.3988129587851579,1.0,5.0,25,RPG
S0544,1.1026562469888874,3.4817565257617793,3.8635407060164724,2.8309799610193624,3.854232659531093,4.843561466518271,2.2134950380237592,2.763402798650883,19,RPG
S0545,9.576724170186976,3.9796695639409014,1.301359231630394,3.659058999978821,3.8399684762593687,3.0247246446270686,1.0,1.0,20,Strategy
S0546,2.525093494371063,3.2326396860521456,3.386161365862249,3.1912940969491466,3.7879720619490986,5.0,1.6065725693190367,3.453491691390596,27,Puzzle
S0547,3.7820542095026166,5.0,3.154373118967314,1.589799312052112,3.3005424516378614,3.0303299497855996,2.25055172241272,5.0,40,Sports
S0548,4.011925816623169,3.4577952372798846,3.43746531043505,1.8969906879634586,4.100251978546284,1.614590566411251,3.7075830040432702,4.697325386241215,15,Puzzle
S0549,3.4749143336686297,3.873361768110402,3.5443639331068795,4.137562483308336,4.347411401952652,3.2900518725510657,2.1278220864010424,2.2646760706351823,37,RPG
S0550,3.37555234837691,4.242655919904293,1.7709492166849365,3.550605682646807,2.635610775055525,2.774473633385186,1.0,2.9636663022735754,13,Strategy
S0551,4.0325634838346565,2.2820258869865375,3.1570505272417075,4.425573632581127,4.246450097943101,3.3748651229865114,3.883018954858397,3.008042802443572,17,Strategy
S0552,2.0043917554049355,2.757119745482091,2.6480133120340152,4.9166171737674365,3.6448844666439926,2.518575983650856,1.5106582535261208,2.8281839518828176,37,Action
S0553,3.475303476175366,4.327747441517962,2.9034496119011863,2.4572372590849523,4.122232982487291,1.82550578434671,3.8625673255063813,3.5831156725811693,15,Sports
S0554,1.9901875508424516,3.00090664521655,3.7965364213751034,2.4716912592876508,4.377283090128517,2.177364266208942,1.7075311411383747,1.3043194259426691,23,Sports
S0555,5.399272570569699,2.196851270164219,3.2662617661741797,3.277764071308857,4.076192391633536,3.2757176231637426,1.0,4.469714233784223,44,RPG
S0556,3.2226414379273614,3.7920347419446343,3.3923367395904696,3.806056362572416,4.800650135420616,2.2772263585938224,1.1479762383111325,1.8664007303660022,13,Puzzle
S0557,3.089918914681614,4.456036116876353,2.137982877615238,4.134118147012669,2.516283856780637,1.9036425092693774,2.7978249304110556,4.128730704000702,13,RPG
S0558,4.076839321685663,4.080468157452982,4.537299019449528,3.368646132736033,4.508354050239899,1.6599702027533871,2.156627263277676,3.5920643928772082,19,Strategy
S0559,6.87950050939419,2.809018205767944,2.4777360949794898,1.660226198530693,4.660952313446048,1.6791438652808315,1.9184236600970115,5.0,28,Strategy
S0560,6.118730186113451,3.6570214334983713,3.646310710023043,2.088464559667649,5.0,2.187588888845611,2.487613880707079,4.266010668058777,16,Action
S0561,4.573018801727313,3.795069777510839,2.5170387633268123,3.8020375831879485,3.3633306166777945,5.0,2.3169813694065207,3.331184865028373,22,RPG
S0562,2.568999159006238,4.05770305524185,3.2109780459010544,2.9023071740219923,2.6719245118288857,2.173308149647034,3.5543168039111617,4.688463118070709,14,Action
S0563,8.338362045411746,2.4473867586935985,2.690640085373941,1.0,3.9060866933416354,4.552779336954416,1.6491813402062037,2.759886209034504,33,RPG
S0564,1.7656353881725118,3.825484839926278,2.7961301621705275,4.628345425147805,2.985145589221717,3.7869664989879843,1.8373857491581418,3.053612386240537,39,RPG
S0565,1.9499288182345804,3.9705614796843354,3.8805105343081476,2.390367748691208,3.6165245303889733,2.876029961807787,2.0703192235392613,3.224367589437727,18,RPG
S0566,9.856669280956725,2.721302001604169,3.9608386679747003,3.645746388560746,3.1727799472589906,1.9354292174782597,2.6275070356619925,3.5879066421848935,30,Sports
S0567,1.6640621511658524,3.525938540448548,2.800509228424057,4.987950283422029,3.8361178076710165,1.0,3.471804472059977,3.4525044181486435,32,RPG
S0568,4.473964936243097,2.716346776128981,3.3787447714450947,4.9520788998833,4.17925936607932,1.0,2.4934349480920726,2.4604292769734357,33,Sports
S0569,3.8593800771697966,4.814136099194822,2.906077222299645,3.1108936660486437,4.39193342117855,1.6983562762687399,2.941356223035827,3.6536776514230778,27,Sports
S0570,2.8004650701306204,2.859284644580923,2.9996767544355785,3.225595207725874,4.276666783287618,1.464631032153376,2.8612750848192343,3.6433386487695385,28,Strategy
S0571,2.206556861612633,4.255023725771528,2.4612748360739403,2.065422655176863,4.224440195653114,3.0997262786971604,2.9242742862586506,2.425591951484435,45,Puzzle
S0572,2.315474804935168,4.932228309870862,2.657518443170195,4.432929485005397,4.490149816094075,2.973449549311324,4.906137368087636,2.5358576025377415,16,RPG
S0573,1.5923051036900209,4.829632047557608,3.4903821019991175,2.986732515328966,2.720274611682684,3.3852375142760813,2.46621163887426,3.6216051703104934,34,Strategy
S0574,1.2761180060328816,3.3682702830114954,2.963090242436488,4.12019872326698,4.205356279210407,2.0782317263793946,2.31172940016697,3.293810372052078,23,RPG
S0575,0.8465133433799688,3.6126660884516246,2.531375003478452,4.313967565872792,3.3213046169095306,1.2948770025212688,4.258289249162495,3.715626063223282,15,Strategy
S0576,2.9288362437071185,3.2542724642956307,3.783534104775134,1.7727390641455922,3.9216420465702804,2.0553080759616735,2.1016922641904072,1.1460352194166166,13,RPG
S0577,7.082698428912139,2.948006754625185,2.4819250315814174,2.629900590497184,3.915790439893936,1.0,1.0,4.586501244487927,28,Strategy
S0578,0.9993850167168862,4.22724053429269,4.190885281350124,4.167891547343535,3.844487646989799,1.5712033915743226,3.8548557584026324,3.17862573263366,28,Sports
S0579,4.048841210561294,3.8071045485514254,2.4706683264223095,1.7501728223777335,3.480645590029825,3.3178300329333026,1.5883883890934056,2.862272008068364,24,Sports
S0580,3.553615718399725,3.5198094472064914,4.467776001579269,3.97322506788285,3.6041806991541896,3.03309310129729,3.6775596263240216,4.154155000366176,33,Sports
S0581,6.354921419437599,3.9819992777541424,4.32057392989525,1.4725726151422525,2.907566124242174,3.9157173350549814,1.9069473064466733,2.8163216793275003,18,Puzzle
S0582,5.531078048194983,4.04956362411865,3.3349030417601586,3.255627153403646,2.6301149656486027,5.0,1.4860932363726815,4.954179877833625,22,Action
S0583,4.829131979593752,3.1712395827306357,3.8965916752492573,4.102986005723105,3.918852925591396,2.1849280309735244,1.0,2.5451373529701544,13,RPG
S0584,1.7636310806330724,4.587042624924457,2.1513844492098824,2.077796542275177,2.5079971588975027,1.0,3.3058349769298356,4.799503286232948,37,Sports
S0585,3.314958046033294,4.246244498476834,3.5913676854629366,1.0,4.029434355149677,3.887325033597219,1.0350303354703685,2.058565560630213,29,Strategy
S0586,2.5168749860208117,3.953841389522011,3.815327039889812,3.2196191575567426,3.7742080286732502,1.2895514149054443,1.976438286215119,3.8584672077163527,18,RPG
S0587,1.4087370527269485,3.8876269532766865,3.056500985678175,2.9124029708436794,3.52953026583082,3.8607366171250037,3.627495704101756,3.0309305745499233,26,Puzzle
S0588,4.2900501278892,3.8386115970840917,3.2245279231682944,2.22118133933642,3.740621156091828,3.8246267784653267,2.044868051581697,4.607712153715256,26,RPG
S0589,1.735027425424159,3.840175247813229,2.198053384823302,3.613455989636158,4.805848809742107,2.1408537446445117,3.953721024404711,2.4265458909168807,38,Strategy
