participant_id,gaming_hours_daily,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,gaming_addiction_score,social_gaming_score,age,gender,aggression_score,gaming_hours_played,gaming_wellbeing_score,gaming_stress_level,gaming_social_connection_score,gaming_achievement_satisfaction
S0457,0.4080318277915257,3.487068051797898,2.648814172355484,4.748439027167416,3.4913524886903198,2.7822807069083657,4.541597423596761,2.7460775715132866,19,male,27,912.5504849052002,5.167583293142591,6.993663767754011,5.924464059561178,2.02560532741523
S0458,2.7101423519798886,3.36357161894725,4.1705453935914925,3.314515667258905,3.7251411723778216,2.2601531938840806,1.6282980971552186,4.575937334349932,15,male,24,3309.067613080173,9.724685330860758,3.919013612168469,7.525332014472898,8.025457461058874
S0459,1.2666414947423077,4.080327313583431,1.6651748076879795,2.003119687952493,4.116799911185311,3.072274071140699,1.0,3.8156109652507855,37,male,21,12.95431031822139,7.181079228534749,5.78508740498888,2.786748899589017,7.0047767940501
S0460,9.286714687032552,2.842388331276173,2.8378054904693437,4.144839853515808,5.0,2.2509689545227234,3.343640888577715,2.731295827564193,28,male,13,177.16656933964347,9.351522784150482,4.82590164112654,8.276636086901474,8.662247923521702
S0461,5.313503599112954,2.973918379536096,4.052845418513922,2.9163326049860374,3.144348882525403,2.3951996194640657,1.6829026651037826,1.8722825692629748,32,male,42,23.84837746858326,8.768960008293384,4.986482968851735,5.961710027289056,6.202492784528425
S0462,3.2517668140702893,2.5471736714972377,4.502486888176462,5.0,3.533611216754383,3.378567839911165,2.6077376326152537,3.2164597951481424,35,male,23,14.028784412422436,4.3323332969908845,5.26292875809757,6.238879149992131,7.439078811067398
S0463,5.624154079522084,4.382378374867264,3.353332398799811,2.5106526130372964,2.4359987045810088,1.0,1.0,2.6789385409568824,17,female,13,19.971889088428696,5.61657567317287,2.6407820854728445,8.1368338093291,5.679740614409287
S0464,3.959694791766757,3.071632577906102,5.0,4.2454869299890055,4.721335556427593,2.2839388994260634,1.0,4.720021382077192,24,male,15,135.6410144107757,10.0,5.417477727977649,5.234563979371673,6.4292257375360204
S0465,1.9497379441644411,3.4961477704543493,4.050990773599363,2.413796628215527,3.7375213713782056,1.6417990247080554,1.307496927612966,3.860036090346432,21,female,15,22.836750238213995,6.785453698371926,4.42309734481066,9.804728051337912,5.594911552882412
S0466,9.00245408797541,3.455016733138352,3.42958322434862,3.2763264501584954,3.913487922731561,3.05949989135705,1.2722352298529498,2.756746257461502,25,female,14,51.05608112613029,7.769387348428947,2.054482382211393,6.623739691469457,3.7597144958822537
S0467,10.946896675536683,4.934255558616189,1.1440991810972596,3.463506316956755,4.865508066938496,4.123245496269186,2.3593610295933685,2.322652920568181,13,male,16,30.60681486215995,7.509591686981079,4.897260835492937,5.136617584166979,7.842128905113109
S0468,6.239607599016244,3.6590700672293472,3.767503912847888,3.582842954630602,4.602129234501778,1.3683991865912728,2.7265200880714198,2.9945949661923787,32,female,14,43.206616928364376,2.163559972863564,5.281492475099549,4.887524708091248,6.738839909835638
S0469,6.357569577801185,3.7995036209421142,2.981158709387634,2.050480774586701,2.213901634458725,1.810698523174847,1.8213888126058,2.7974303942022947,28,female,24,49.27413357863035,8.059672981538762,4.796133638669857,6.104686865089844,4.809402798658575
S0470,3.130346998067482,3.5401249437627653,3.0111044522457107,3.5575015181223075,4.392536638181749,3.8839803188763034,1.5498751775277246,2.641721068175554,13,female,22,108.57278866732167,3.5688783338952774,2.6304428010611853,6.885857903260489,6.695023886752292
S0471,2.2745067430117936,3.6969437563244183,3.6106909909600944,3.736269926717468,3.333063620148297,1.8925263858492127,2.0910708127621085,3.107184258665169,28,male,25,41.515534378429386,8.72705958298517,4.61623252258621,7.407278119369916,9.28476809309775
S0472,5.743078835855093,3.763785572216542,3.0816904916994075,3.8215587051926807,3.889096770838937,1.6162058240604122,1.3314763666156657,3.555719885787853,47,male,3,29.97861296202634,4.632158320899803,1.0,7.262222428167442,6.453423019894867
S0473,1.9367103893670548,4.010895297355499,2.7578905930189195,2.885637573828311,2.5227419568127725,2.806499653444414,3.7822235749366175,3.188051699795289,32,female,8,7.579716724275487,7.515071974148181,5.325152449924192,6.987017463611394,3.8725988424831455
S0474,2.953619416160901,4.800320618858163,3.687800208561365,2.875646532655127,3.8500750657209584,2.9420476928363004,2.3406884544912607,4.14916366623916,31,male,17,130.81130977780867,10.0,6.497120664660432,6.208362563394238,4.688440802103605
S0475,2.4499560616499383,3.178304111738244,3.0372076461760518,2.2719463218765528,4.746984780095924,1.3522483418360032,1.0,2.4032972428948463,34,female,8,665.2101651199467,9.141510777663054,3.729664766150964,9.877447387607337,6.128105027341404
S0476,1.5376981787174873,2.64306414383172,3.528140166762064,2.835920281659699,5.0,3.19124185544574,2.68809305719167,5.0,21,female,20,22.62172331381941,4.985659572175239,2.8707889686397734,5.526435714406658,8.84639939384476
S0477,4.5568036094748186,3.858369484786632,1.6690318390288104,3.149395776250072,2.8380840323802534,1.107618681923512,3.034482371590458,3.536175798538699,18,male,26,93.31526547924966,6.37807639341436,2.9877934322635404,3.265320200094743,5.799720492701593
S0478,2.8891741459908165,4.533655659846156,3.907982197899978,3.815848406948029,2.814183157729278,2.483911766031493,3.334755793667838,3.845657716350264,32,male,7,30.660674384190525,7.176100012714043,1.4671305215158092,4.9753736878206265,5.81919372420899
S0479,2.7788335925247387,5.0,2.895848478849958,2.7629777410365666,3.9225966139421296,1.0,3.777642872610135,4.226827564274652,43,female,14,57.445254906678734,4.767238772907419,2.8655226450970863,7.963731703517521,6.369523663698798
S0480,9.811627626735977,2.094579639755688,4.015483196808166,3.6335081019234656,3.607077900605145,1.8092226880185869,3.2774088668235315,2.054815372027778,34,male,17,12.743209524702072,5.913951593309669,5.276134523636884,5.091850719431474,5.404109439805254
S0481,2.04920103931149,2.551009827681374,3.622975270216308,3.9866364878126617,4.131878202533024,2.9619876194527737,3.666191278511202,1.6437850943640235,30,male,25,33.46526274896802,4.129973031560026,3.9279872266586113,5.503472204106187,7.167689563790818
S0482,1.454896488338622,3.1597847643891623,3.118032281908046,2.8987371783839206,4.350665741873719,3.337701606391219,2.7559286691798923,3.033381801629738,13,male,27,198.86885378431268,6.840818375883008,2.5382507732886124,6.8141992545893375,5.367875991687198
S0483,1.8156402939096457,2.9898087159605424,3.7008350602500975,2.362054414578701,3.4847890655787057,4.132550895094424,2.357069226277834,4.6612793863308335,13,male,17,19.99529695532364,4.065437301952288,3.923764569773556,6.798538540086888,4.211494087817029
S0484,4.037146732478758,3.8677132034608976,3.223875781948532,2.377068307592673,3.492982501715452,3.3760030429127994,3.1993991258063468,2.24355329011214,27,male,19,26.275375982858197,7.182224448586534,5.376517169988498,4.128236821747781,7.374485590274127
S0485,7.595910614856272,3.9976285108229175,2.668344854728677,2.3873647490701124,4.050417218796212,3.8077647705069007,5.0,1.1076576207236608,24,male,34,50.40994369206154,6.3807887990472105,5.919229622259388,4.785387866206045,3.831809282555911
S0486,3.333555706457745,3.5965646690985853,3.3691762416094564,2.518096933092305,2.8544137229966404,3.7860039195977153,5.0,3.2025999354249457,22,male,11,7.648392129616519,4.266836899811813,6.4864766588292495,3.209758981872044,5.454911158511194
S0487,1.444676582589612,3.772134784409716,3.176429025034506,1.89597937116076,3.2146756836794714,2.4674746493975133,2.1146276786059013,3.653078151750869,27,male,7,33.64049001544811,4.970978946927188,1.7423826908392632,6.475301583038093,7.860830524881611
S0488,0.880119145512692,2.828854267911125,3.701514468773699,1.108121945988891,3.963450839345463,3.314293842750831,1.6680198723631072,3.073564531646983,16,male,10,60.92208674807665,2.862095966002144,1.848282679803356,7.82990825247193,4.970165668678057
S0489,2.296091605724014,2.12412348914809,2.3603649119364136,2.771298523686561,3.529323834501845,1.0,1.8285092632803708,2.2678875214788508,21,male,26,24.35064990424484,4.598556529652688,4.6431765365992685,3.2842159903367403,8.138025114815358
S0490,8.227064680388333,3.647535502821391,2.9364778369212403,1.95026821374946,4.020158921399011,1.4466174250478268,2.235990603790861,4.316433691345108,18,male,37,213.92885079666877,7.567487739914849,3.4769452399936704,4.971238944039807,5.691932611853387
S0491,3.868081345275708,2.8765459846827968,3.523663204211644,3.701307076218402,4.2415556764432525,2.7210672788373627,1.8773089141936583,3.66518869730507,20,male,17,14.402655065672322,10.0,6.240435277498802,5.859898432208607,3.965430161025785
S0492,1.6235407314190993,4.751718913439647,2.2702216276490077,2.852027388389513,4.093918654634464,2.1504536061986816,3.918381284004738,3.4037511297086254,36,male,32,1.6283928015374525,7.4284455755054655,6.837282997725081,6.086483531367934,5.755006638670103
S0493,3.641208936167344,3.95628733538658,3.316753997196461,1.9156412937767016,4.318405984844106,1.0,3.960453633372616,3.332950448060226,13,male,25,94.63675241186432,5.082486643165168,1.840944533675736,8.170349699267327,7.421791367554236
S0494,1.8680635111579087,3.728383567371912,3.605719765204943,3.4926635228318395,3.45715950517442,1.390988903655307,1.0,3.8464234557954047,25,female,24,40.258023681934105,9.073370393470608,5.99674221639493,2.754666200463876,5.932939008111389
S0495,2.5391915097231355,2.9470462232107355,3.846373549839936,3.723540596860465,2.9326936023187966,3.449110599932032,1.9354176625514063,1.5612268310651358,27,male,21,79.75651956863662,8.2601360181111,5.582825646364672,4.697655186687721,6.827287512788316
S0496,5.317820364843194,4.046638029324891,3.87613851815572,3.69545211733998,2.715941649098699,1.8472425455809096,1.1161965312808548,3.527133836759342,25,male,24,4.881021527864462,2.4876953160999564,3.299441156658834,4.730563294465541,4.085455338105568
S0497,5.685699525800829,3.2701223447838723,4.339617933532878,3.36303824340174,3.834986087280717,1.8318298796783088,1.6397857785094268,1.3791551985916548,18,male,11,12.000021457716388,6.608103133605156,5.403448346939578,7.454644700588535,7.104076138664561
S0498,4.018272687995895,3.614452237800428,3.339264173924032,1.0,4.283323567293018,3.3010280500231515,3.5993289668866977,1.40118360874438,28,male,5,196.9827889521189,7.646341438612057,7.029684621432461,4.855468789188333,5.329186651508068
S0499,1.758662281696385,1.607994655944652,2.1220014240564087,2.7736562023347604,3.3891174290893327,3.114566587959664,2.0062914585329885,2.865623425604712,35,female,17,9.918640854605645,6.703059862573523,4.481486177759595,4.481721344556625,5.571761489155009
S0500,4.512620730848744,3.664943781875202,1.2072723420178957,3.64763301935155,3.5553085748008924,1.8388631870115208,2.447955370545391,2.4495612406350338,29,male,25,57.31562403374566,4.541249596685328,5.941406353407717,5.493543498371634,7.140703346479773
S0501,2.860525262632121,4.655654018341403,2.553932867366985,1.6956955075359077,2.935024658493281,4.184239178615835,1.2041285675900564,3.661509772420296,27,male,31,475.80690268750686,6.6165664439664935,2.8727671473638345,6.3476561390022574,7.115106625512739
S0502,1.818687034865916,3.5237400871043145,3.875453843586528,1.9403073136031983,4.467536142000808,2.379112480546828,3.991634542527805,4.521338515863359,22,female,13,35.25866274646062,9.784684493882676,6.252343396827996,7.294050231609975,4.597698626784565
S0503,1.500279070603224,3.474991896566551,2.608978025507218,5.0,4.740434862563763,1.0,1.8458579588086643,2.0799052482592604,26,male,25,29.077674927159837,7.432764845248109,2.407608137345239,7.558611681376776,7.169766732970145
S0504,2.414005432300879,4.292675988551089,2.023599609808221,1.0,4.10971437017322,3.850484668992845,2.508973602272258,3.681762195286173,13,male,19,21.49977365400815,8.517360466781053,4.3081122666374405,4.471200720605861,3.551170737039096
S0505,3.273283114299632,3.955817756598231,2.8603528555868323,3.1607556290373795,3.5496527107207965,4.015043435262604,1.390567202857685,4.016340826316638,15,male,11,345.6076792906387,5.683084226511153,6.233035538292846,5.195446081784455,6.141784474586678
S0506,2.867926555538856,3.360777784386659,2.6737317870384776,3.837728257337953,4.271245921750463,3.927065319240332,1.0,4.247619264022309,39,male,27,19.98083869140365,9.225851253159044,2.9557388409744787,7.44094510439865,7.574433365284042
S0507,0.363723521813544,4.060835119252169,4.236948675390589,3.259519684606368,4.390977512122779,1.744289147702403,1.0,1.6501983367217856,15,male,16,114.1011377259435,7.926300403839021,2.6628077609053418,7.832130846610704,7.297321795612849
S0508,2.318209942446525,3.121994525152453,2.956770236293838,4.602613228579042,4.0452186721795735,2.9914266078724934,2.286638699997263,4.352086539672247,28,male,24,43.272440632721015,6.897373741844317,4.233702738418776,4.438849780405896,5.5523547003893725
S0509,11.12123731473956,4.0552827638018805,4.731039653972127,2.400478150092165,3.857083217594971,4.265010239026374,1.0,3.282131058239748,15,female,25,147.58733459833175,5.405322668066962,5.764636170069398,2.3512585615288257,7.734776683740736
S0510,1.2330243242276129,4.255339223088752,2.226157427446239,2.9772983066491854,3.4198941888670507,1.229625073228901,3.09129219431047,3.412700520140723,24,male,50,70.07471053819374,7.836452627957056,7.048904452095182,5.649818709537495,5.705374634126594
S0511,6.262396500270773,2.962882358820274,3.3623785725655333,3.1208690233029093,3.6610565775036537,2.1865712883840973,3.598213235105212,5.0,35,male,20,79.73993631383289,4.148276543267441,5.088590531589859,5.363275119025063,6.58436030018168
S0512,5.255383225857423,3.025280350298861,3.0234378326037707,1.1080898842108513,4.568785484153969,1.4777984138995597,2.961017070157657,3.338131642389994,32,male,11,123.8712150937718,2.9162823660880184,4.647997595570513,6.596464684848229,7.955026409175106
S0513,3.4805164270566453,3.691388116749837,2.439414204105937,2.2059366857864102,4.217558479892854,1.0,2.741717164321874,2.4680835409178004,32,female,28,104.99528887050414,6.3454619608533385,2.3684336277858224,5.593721947361004,5.59882318006378
S0514,9.219581423018816,3.6207833135937935,3.238781766401526,2.9327232767457136,3.501427355868864,3.345703624514399,2.3303630407926472,2.6378643296693998,38,male,42,117.88957323165016,8.309159432681966,4.991194660963663,6.440742285688363,1.3868369178850424
S0515,1.7304742210638289,4.4008690867123645,2.9317238215214894,2.018384280072981,4.16886280756054,4.103012598278694,2.420049570518613,5.0,29,male,31,53.08186846412012,2.5374757441476388,5.213516375672981,7.940160934406513,5.100581092816404
S0516,3.011262227991576,2.469720354764532,2.6813287082434822,2.71064719228048,3.129839941599854,3.4045352500762727,3.485390656582493,2.4245478083498773,50,male,22,84.39970129870001,4.301128378078706,3.0742312718884843,4.488925118093849,5.830446732249119
S0517,2.879711106308834,1.508933801946259,3.153013956778133,4.7169744800646765,4.292459872894253,2.442845792011405,1.3506280138160016,2.967626038022236,35,male,19,144.5306706079446,6.534354570987458,5.197513180738673,8.764897997165342,5.27163903480041
S0518,5.036275165582319,4.00790038833698,4.0374028781788045,2.924598570967776,2.6512810938482883,4.164950407380532,1.3511572015740343,3.1870057954797417,18,male,17,16.845053125095415,9.1732582359935,1.0,4.901092234203485,6.187060861541466
S0519,5.712179493913538,1.1388594244902783,3.734528291828685,3.5627906230957507,3.8788278543166266,5.0,1.0,5.0,40,male,3,106.94546979057212,5.338869559186032,1.452227735624343,5.502202477300761,7.699413745660454
